"Research on Government Information Sharing Model Using Blockchain Technology","Y. Zhang; S. Deng; Y. Zhang; J. Kong","Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 10th International Conference on Information Technology in Medicine and Education (ITME)","","2019","","","726","729","","","","10.1109/ITME.2019.00166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8964638","Blockchain, Government Information Sharing, E-government, Barn Effect","Blockchain;Information management;Security;Electronic government;Information services;Data engineering","cryptography;government data processing;information management;information resources","government information sharing model;blockchain technology;government information resource models;government affairs;service-oriented e-government;government information management;blockchain-based solution;information interaction analysis;Chinese government;information sharing solution","","","","","","","","IEEE","IEEE Conferences"
"A Gaming Decision Framework Based on Prospect Theory and Synthetized Weighting Method under Emergency","W. Zhou","Nanjing University","2019 International Conference on Machine Learning, Big Data and Business Intelligence (MLBDBI)","","2019","","","23","31","","","","10.1109/MLBDBI48998.2019.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8945653","prospect theory;game theory;synthetized weighting;emergency decision method","","decision making;emergency management;game theory;psychology","decision-making process;comprehensive weighting method;prospect value;emergency events;decision maker;game theory;helpful decision framework;rescuing recovering work;emergency decision making;social transformation;comprehensive economic transformation;rapid advancement;synthetized weighting method;prospect theory;gaming decision framework","","","","","","","","IEEE","IEEE Conferences"
"ParaAim: Testing Android Applications Parallel at Activity Granularity","C. Cao; J. Deng; P. Yu; Z. Duan; X. Ma","Nanjing University; Nanjing University; Nanjing University; Shenzhen Feixiang Software Consulting Co., Ltd; Nanjing University","2019 IEEE 43rd Annual Computer Software and Applications Conference (COMPSAC)","","2019","1","","81","90","","","","10.1109/COMPSAC.2019.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8754259","Android Testing;Parallel Testing;Sequence Minimization;Widget Fuzzy Match","Task analysis;Testing;Tools;Graphical user interfaces;Minimization;Computational modeling;Software","Android (operating system);graphical user interfaces;mobile computing;parallel processing;program testing;smart phones","activity granularity;parallel computing;app testing job;parallel GUI exploration schema;Android device cluster;Android applications testing;ParaAim;parallel testing platform;entrance activity","","","","","","","","IEEE","IEEE Conferences"
"Enhancing Low Light Videos by Exploring High Sensitivity Camera Noise","W. Wang; X. Chen; C. Yang; X. Li; X. Hu; T. Yue","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","4110","4118","","","","10.1109/ICCV.2019.00421","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9011000","","Videos;Cameras;Sensitivity;Colored noise;Image color analysis;Gaussian distribution","cameras;image capture;image denoising;image enhancement;recurrent neural nets;video signal processing","digital cameras;practical high sensitivity noise;mixture noises;high quality videos;high sensitivity camera setting;low light condition;brightness adjustment;denoising adjustment;high sensitivity camera noise;enhancing low light videos;real captured low light videos;synthetic captured low light videos;clear-bright video;dark noisy video;noise model","","","","","","","","IEEE","IEEE Conferences"
"Looking Into Online Gaming From Measurement Perspective","K. Yang; X. Zhang; Y. Zhao; Q. Fan; Q. Gao; Y. Lyu; H. Yin; Z. Ma","Nanjing University; Nanjing University; Nanjing University; Chongqing University; Tsinghua University; Tsinghua University; Tsinghua University; Nanjing University","2019 IEEE International Conference on Service-Oriented System Engineering (SOSE)","","2019","","","203","2035","","","","10.1109/SOSE.2019.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8705884","online game, network measurement, measuring methods","Games;Computer architecture;Servers;Quality of experience;Protocols;Cloud computing","computer games;Internet;quality of experience","online gaming;game competitiveness enhancement;game deployment;online game measurements;game system design;quality of experience","","","","","","","","IEEE","IEEE Conferences"
"A Novel Unsupervised Camera-Aware Domain Adaptation Framework for Person Re-Identification","L. Qi; L. Wang; J. Huo; L. Zhou; Y. Shi; Y. Gao","Nanjing University; University of Wollongong. Australia; Nanjing University; University of Sydney; Nanjing University; Nanjing University","2019 IEEE/CVF International Conference on Computer Vision (ICCV)","","2019","","","8079","8088","","","","10.1109/ICCV.2019.00817","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9008837","","Cameras;Training;Task analysis;Optimization;Generators;Benchmark testing;Image resolution","cameras;face recognition;image representation;unsupervised learning","discriminative information;representation learning;end-to-end deep domain adaptation framework;person Re-ID;camera-aware domain adaptation method;adversarial learning;target domains;data distribution discrepancy;unsupervised cross-domain person reidentification;unsupervised camera-aware domain adaptation framework;camera-level subdomains","","1","","","","","","IEEE","IEEE Conferences"
"PANet: A Context Based Predicate Association Network for Scene Graph Generation","Y. Chen; Y. Wang; Y. Zhang; Y. Guo","Nanjing University; Zhejiang University; Nanjing University; Nanjing University; The 28th Research Institute of China Electronics Technology Group Corporation, China","2019 IEEE International Conference on Multimedia and Expo (ICME)","","2019","","","508","513","","","","10.1109/ICME.2019.00094","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8784780","Scene graph, context, predicate association, attention mechanism, recurrent neural network","Feature extraction;Visualization;Context modeling;Task analysis;Computational modeling;Recurrent neural networks;Semantics","biology computing;genomics;graph theory;image classification;recurrent neural nets","PANet;scene graph generation;two-stage framework;model predicate association;scene-level context;object classification;recurrent neural network;context based predicate association network;visual genome dataset","","","","","","","","IEEE","IEEE Conferences"
"Optimal Energy Allocation and Multiuser Scheduling in SWIPT Systems with Hybrid Power Supply","D. Guo; L. Tang; X. Zhang","Nanjing University; Nanjing University; Nanjing University","2019 IEEE Globecom Workshops (GC Wkshps)","","2019","","","1","6","","","","10.1109/GCWkshps45667.2019.9024326","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9024326","","Batteries;Resource management;Wireless communication;Throughput;Markov processes;Optimization;Radio frequency","","","","","","","","","","IEEE","IEEE Conferences"
"In Method We Trust: Towards an Open Method Kit for Characterizing Spot Cloud Service Pricing","Z. Li; X. Li; B. Li","University of Concepción; Nanjing University; Nanjing University","2019 IEEE 12th International Conference on Cloud Computing (CLOUD)","","2019","","","470","474","","","","10.1109/CLOUD.2019.00081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8814518","Cloud Market;Open Method Kit;Spot Cloud Pricing;Spot Cloud Service","","cloud computing;pricing;Web services","distribution modeling analysis;central tendency analysis;consumer budget optimization;provider revenue maximization;spot cloud service pricing;open methods;domain-specific method kit;service procurement;market-driven mechanisms;open method kit","","","","","","","","IEEE","IEEE Conferences"
"Design of Key Space Based on CPRS Algorithm","D. Cai; X. Ji; W. Jin","Nanjing University; Nanjing University; Nanjing University","2017 International Conference on Network and Information Systems for Computers (ICNISC)","","2017","","","172","175","","","","10.1109/ICNISC.2017.00044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8842796","Key;Password;Hyperchaotic system;S - Box;Hash function","Password;Couplings;Distance measurement;Sensitivity;Encryption;Space vehicles","cryptography;number theory","key space;one-dimensional system;coupling coefficients;m-dimensional CPRS hyperchaotic system;S_Box algorithm;value distribution uniform;encryption system;initial values;BKDRHash function","","","","","","","","IEEE","IEEE Conferences"
"Thresholded Monitoring in Distributed Data Streams","M. Li; H. Dai; X. Wang; R. Xia; A. X. Liu; G. Chen","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS)","","2019","","","218","227","","","","10.1109/ICDCS.2019.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8885013","Distributed data streams;Network monitoring;Sketch","Monitoring;Distributed databases;Encoding;Data structures;Data mining;Maximum likelihood decoding;Delays","data handling;deterministic algorithms;distributed processing;optimisation;query processing;storage management","distributed data streams;global frequencies overall data streams;high-threshold monitoring;low-threshold monitoring;Cuckoo Filter;thresholded monitoring;multiple sampling technique;transferring frequencies;H-CCF;L-CCF;frequency information","","1","","","","","","IEEE","IEEE Conferences"
"Differentially Private Auctions for Private Data Crowdsourcing","M. Shi; Y. Qiao; X. Wang","Zhengzhou University of Light Industry; Nanjing University; Peking University","2019 IEEE Intl Conf on Parallel & Distributed Processing with Applications, Big Data & Cloud Computing, Sustainable Computing & Communications, Social Computing & Networking (ISPA/BDCloud/SocialCom/SustainCom)","","2019","","","1","8","","","","10.1109/ISPA-BDCloud-SustainCom-SocialCom48970.2019.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9047483","game theory;crowdsourcing;private","","","","","","","","","","","IEEE","IEEE Conferences"
"Energy-Efficient Computation Offloading with Privacy Preservation for Edge Computing-Enabled 5G Networks","X. Liu; X. Xu; Y. Yuan; X. Zhang; W. Dou","Nanjing University of Information Science and Technology; Nanjing University of Information Science and Technology; Michigan State University; University of Auckland; Nanjing University","2019 International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","","2019","","","176","181","","","","10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8875401","edge computing;edge nodes;5G;load balance;energy consumption","Task analysis;Energy consumption;5G mobile communication;Mobile handsets;Privacy;Biological cells;Computational modeling","5G mobile communication;cloud computing;data privacy;mobile computing","privacy preservation;edge computing-enabled 5G networks;mobile devices;computing power;nearby edge nodes;EN;load balance;energy consumption;energy-efficient computation offloading method","","","","","","","","IEEE","IEEE Conferences"
"An Associated Behavior Sequence Based User Authentication Approach in M2M Mobile Terminals","C. Shi; M. Du; W. Lu; S. Lu","Nanjing University, Global Energy Interconnection Research Institute Co. Ltd.; Nanjing University of Posts and Telecommunications; Nanjing University of Posts and Telecommunications; Nanjing University","2019 IEEE Global Communications Conference (GLOBECOM)","","2019","","","1","6","","","","10.1109/GLOBECOM38437.2019.9013998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9013998","","Authentication;Machine-to-machine communications;Correlation;Dynamic programming;Industries;Password","","","","","","","","","","IEEE","IEEE Conferences"
"Video Text Detection with Fully Convolutional Network and Tracking","Y. Wang; L. Wang; F. Su; J. Shi","Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE International Conference on Multimedia and Expo (ICME)","","2019","","","1738","1743","","","","10.1109/ICME.2019.00299","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8784955","Scene text, video, detection, tracking, fully convolutional network","Feature extraction;Trajectory;Correlation;Semantics;Target tracking;Geometry;Training","convolutional neural nets;feature extraction;image filtering;image fusion;image resolution;object tracking;text detection;video signal processing","video text detection;rich semantic information;content-based video applications;effective fully convolutional network model;novel refine block structure;low-level features;high-level semantic features;high-resolution semantic feature maps;individual-frame detection;detection performance;public scene text video datasets;scene text;refine block structure;multiresolution feature extraction fusion;efficient correlation filter based text tracking mechanism","","","","","","","","IEEE","IEEE Conferences"
"DeepPath: Path-Driven Testing Criteria for Deep Neural Networks","D. Wang; Z. Wang; C. Fang; Y. Chen; Z. Chen","Nanjing University; Nanjing University of Posts and Telecommunications; Nanjing University; Nanjing University of Posts and Telecommunications; Nanjing University","2019 IEEE International Conference On Artificial Intelligence Testing (AITest)","","2019","","","119","120","","","","10.1109/AITest.2019.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8718217","deep neural networks, testing criteria, path coverage","Neurons;Testing;Biological neural networks;Deep learning;Peer-to-peer computing;Data models;Software","neural nets;program testing;security of data","path-driven testing criteria;deep neural networks;path-oriented testing;test adequacy;adversarial attack test inputs;DeepPath;DNN models","","","","","","","","IEEE","IEEE Conferences"
"NeuralVis: Visualizing and Interpreting Deep Learning Models","X. Zhang; Z. Yin; Y. Feng; Q. Shi; J. Liu; Z. Chen","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 34th IEEE/ACM International Conference on Automated Software Engineering (ASE)","","2019","","","1106","1109","","","","10.1109/ASE.2019.00113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8952427","Visualization;Neural Network Visualization;Program Comprehension","","data visualisation;learning (artificial intelligence);neural nets;software engineering","NeuralVis;deep neural network techniques;software engineering tasks;software applications;rich data-driven programming paradigm;neurons;internal system logic;software engineers;instance-based visualization tool;data transformation process;task-based user study;classic DNN models;deep learning model visualization;deep learning model interpretation","","","","","","","","IEEE","IEEE Conferences"
"Diagnosing Energy Efficiency and Performance for Mobile Internetware Applications","Y. Liu; C. Xu; S. Cheung","The Hong Kong University of Science and Technology; Nanjing University; The Hong Kong University of Science and Technology","IEEE Software","","2015","32","1","67","75","","","","10.1109/MS.2015.4","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7030255","smartphone applications;energy efficiency;performance bugs;automated diagnosis;Android;Internet;Internetware;software engineering","Computer bugs;Global Positioning System;Sensors;Smart phones;Batteries;Graphical user interfaces;Software engineering;Internet;Androids;Energy efficiency","energy conservation;Internet;mobile computing;program debugging;smart phones","energy efficiency diagnosis;performance bugs;mobile Internetware applications;smartphone application smart services;Internet-based mobile computing;bug characteristics;commercial Android applications;Samsung Mobile Software Developer Kit","","16","","","","","","IEEE","IEEE Conferences"
"Trajectory Planning for Multi-UAV Assisted Wireless Networks in Post-Disaster Scenario","Y. Lin; T. Wang; S. Wang","Nanjing University; Nanjing University; Nanjing University","2019 IEEE Global Communications Conference (GLOBECOM)","","2019","","","1","6","","","","10.1109/GLOBECOM38437.2019.9014091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9014091","","Trajectory;Planning;Batteries;Wireless networks;Throughput;Base stations;Simulation","","","","","","","","","","IEEE","IEEE Conferences"
"Invariant Analysis for the Task Refinement of Workflow Nets","J. Ge; H. Hu; J. Lu","Nanjing University; Nanjing University; Nanjing University","2006 International Conference on Computational Inteligence for Modelling Control and Automation and International Conference on Intelligent Agents Web Technologies and International Commerce (CIMCA'06)","","2006","","","209","209","","","","10.1109/CIMCA.2006.135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4052825","workflow process model;workflow composition;task refinement;Petri nets;invariants;soundness","State-space methods;Petri nets;Explosions;Technology management;Computational intelligence;Laboratories;Software;Interconnected systems;Sufficient conditions;Space technology","Petri nets;task analysis;workflow management software","invariant analysis;task refinement;workflow nets;workflow system;workflow composition;Petri net","","2","","","","","","IEEE","IEEE Conferences"
"Age Estimation using Disconnectedness Features in Handwriting","V. Basavaraja; P. Shivakumara; D. S. Guru; U. Pal; T. Lu; M. Blumenstein","University of Mysore, India; University of Malaya, Kuala Lumpur; University of Mysore, India; Indian Statistical Institute, Kolkata; Nanjing University; University of Technology Sydney","2019 International Conference on Document Analysis and Recognition (ICDAR)","","2019","","","1131","1136","","","","10.1109/ICDAR.2019.00183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8978131","Hu moments, Invariant moments, Disconnnectedness, Age estimation, Handwriting analysis","Image edge detection;Estimation;Shape;Feature extraction;Writing;Mathematical model;Shape measurement","computer vision;edge detection;feature extraction;handwriting recognition;image recognition;pattern clustering;text analysis","disconnectedness features;real-time applications;handwriting analysis;forensic information security;human age estimation;immigrant checking;Hu invariant moments;intersection point detection;Canny edge images;input document;text components;text component pair;multishape components","","","","","","","","IEEE","IEEE Conferences"
"Similarity Analysis of Law Documents Based on Word2vec","C. Xia; T. He; W. Li; Z. Qin; Z. Zou","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)","","2019","","","354","357","","","","10.1109/QRS-C.2019.00072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8859429","Deep learning;Intelligent justice;Word2vec;Law document corpus;Similarity analysis","Law;Data models;Text analysis;Natural language processing;Predictive models;Bars;Shape","document handling;law;learning (artificial intelligence);natural language processing","similarity analysis;intelligent justice;Word2vec model;equipped law documents corpus;computer-assisted wisdom;deep learning;legal document corpus;bag of words model","","","","","","","","IEEE","IEEE Conferences"
"Neural Adaptive Transport Framework for Internet-scale Interactive Media Streaming Services","Y. Xu; H. Chen; Y. Zhao; W. Zhang; Q. Shen; X. Zhang; Z. Ma","Shanghai Jiao Tong University; Shanghai Jiao Tong University; Nanjing University; Shanghai Jiao Tong University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB)","","2019","","","1","6","","","","10.1109/BMSB47279.2019.8971955","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8971955","Overlay routing;resolution scaling;adaptive real-time streaming;neural adaptive transport","","cloud computing;Internet;learning (artificial intelligence);neural nets;quality of experience;telecommunication network routing;video signal processing;video streaming","neural adaptive transport framework;Internet-scale interactive media streaming services;network dynamics;bandwidth fluctuation;learned resolution scaling;deep reinforcement learning;maximal QoE;quality of experience;media services;NAT system;learning based cloud overlay routing scheme;COR scheme;minimal end-to-end latency;residual neural network based collaborative video processing system;CVP system;adaptive real-time streaming strategy;ARS strategy;QoE improvement;video bitrate","","","","","","","","IEEE","IEEE Conferences"
"One more queue is enough: Minimizing flow completion time with explicit priority notification","Y. Lu; G. Chen; L. Luo; K. Tan; Y. Xiong; X. Wang; E. Chen","University of Science and Technology of China; Microsoft; Microsoft; Microsoft; Microsoft; Nanjing University; University of Science and Technology of China","IEEE INFOCOM 2017 - IEEE Conference on Computer Communications","","2017","","","1","9","","","","10.1109/INFOCOM.2017.8056946","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8056946","","Switches;Hardware;Processor scheduling;Dynamic scheduling;Conferences;Bandwidth","computer centres;packet switching;queueing theory;scheduling;telecommunication traffic;transport protocols","scheduling mechanism;switch priority queues;flow scheduling;TCP;clean-slate switch hardware;commodity switches;flow size information;fine-grained priorities;EPN;flow completion time;queue","","7","","","","","","IEEE","IEEE Conferences"
"Online Power Allocation for Sum Rate Maximization in TDD Massive MIMO Systems","M. Li; T. Wang; S. Wang","Nanjing University; Nanjing University; Nanjing University","2019 IEEE Global Communications Conference (GLOBECOM)","","2019","","","1","6","","","","10.1109/GLOBECOM38437.2019.9013781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9013781","","Resource management;Downlink;MIMO communication;Optimization;Computational complexity;Base stations;Uplink","","","","","","","","","","IEEE","IEEE Conferences"
"Traffic Measurement Optimization Based on Reinforcement Learning in Large-Scale IP Backbone Networks","H. Wang; L. Nie; Z. Ning; M. S. Obaidat; R. Shang","Northwestern Polytechnical University; Northwestern Polytechnical University; Nanjing University; Nazarbayev University; Northwestern Polytechnical University","2019 IEEE Global Communications Conference (GLOBECOM)","","2019","","","1","6","","","","10.1109/GLOBECOM38437.2019.9013788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/9013788","","Learning (artificial intelligence);Optimization;Routing;IP networks;Tomography;Monitoring;Estimation","","","","","","","","","","IEEE","IEEE Conferences"
"QoE-ensured price competition model for emerging mobile networks","M. Dong; X. Liu; Z. Qian; A. Liu; T. Wang","Muroran Institute of Technology; Central South University; Nanjing University; Central South University; Hunan University","IEEE Wireless Communications","","2015","22","4","50","57","","","","10.1109/MWC.2015.7224727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7224727","","Mobile communication;Mobile computing;Quality of service;Pricing;Smart phones","game theory;mobile computing;quality of experience","QoE-ensured price competition model;mobile networks;ubiquitous availability;data collection methods;price competition;game theory model;social behavior;evolutionary relationship","","54","","","","","","IEEE","IEEE Conferences"
"FADBM: Frequency-Aware Dummy-Based Method in Long-Term Location Privacy Protection","J. Liu; X. Jiang; S. Zhang; H. Wang; W. Dou","Nanjing University; Nanjing University; Nanjing University; Norwegian University of Science and Technology; Nanjing University","2019 IEEE 25th International Conference on Parallel and Distributed Systems (ICPADS)","","2019","","","384","391","","","","10.1109/ICPADS47876.2019.00060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8975879","privacy protection, location-based services, k-anonymity, dummy generation, trajectory privacy","","data privacy;location based services;query processing","FADBM;long-term location privacy protection;location-based services;continuous queries;dummy frequent regions;frequency-aware dummy-based method","","","","","","","","IEEE","IEEE Conferences"
"Single-input-multiple-ouput transcoding for video streaming","C. Wang; B. Li; J. Wang; H. Zhang; H. Chen; Y. Xu; Z. Ma","Shanghai Jiaotong University; Shanghai Jiaotong University; Central South University; Central South University; Shanghai Jiaotong University; Shanghai Jiaotong University; Nanjing University","2016 IEEE 18th International Workshop on Multimedia Signal Processing (MMSP)","","2016","","","1","5","","","","10.1109/MMSP.2016.7813357","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/7813357","Transcoding;bit rate shaping;HEVC","Transcoding;Bit rate;Streaming media;Complexity theory;Spatial resolution;Transform coding","transcoding;video coding;video streaming","single input multiple ouput transcoding;video streaming;multiple output transcoding;HTTP live streaming","","3","","","","","","IEEE","IEEE Conferences"
"Quality Measurement of Judgment Documents","J. Liu; Z. Wang; G. Yan; H. Lian","Jinling Institute of Technology; missing; Nanjing University; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)","","2019","","","296","299","","","","10.1109/QRS-C.2019.00063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8859436","Judicial Documents, Data Quality, Unstructured Data, Natural Language Understanding","Natural languages;Dictionaries;Vocabulary;Measurement;Data integrity;Decision making;Law","quality management;text analysis","unstructured text data;adjudication documents;quality metrics;quality measurement;judgment documents","","","","","","","","IEEE","IEEE Conferences"
"Law Article Prediction Based on Deep Learning","G. Yan; Y. Li; S. Shen; S. Zhang; J. Liu","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)","","2019","","","281","284","","","","10.1109/QRS-C.2019.00060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8859437","Law Articles Prediction, Multi-label Classification, TextCNN","Law;Feature extraction;Task analysis;Deep learning;Predictive models","convolutional neural nets;feature extraction;law administration;learning (artificial intelligence);pattern classification;text analysis;word processing","deep learning;judicial documents;legal intelligence;multilabel classification problem;word segmentation;feature extraction;TextCNN;law article prediction;legal knowledge comprehension;law articles","","","","","","","","IEEE","IEEE Conferences"
"A Middleware Approach for Behavior Consistent Composition of Services in Smart Space","Q. Yin; H. Hu; J. Li; J. Lu","Nanjing University; Nanjing University; Nanjing University; Nanjing University","IEEE International Conference on Service-Oriented Computing and Applications (SOCA '07)","","2007","","","233","240","","","","10.1109/SOCA.2007.4","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/4273431","","Middleware;Space technology;Pervasive computing;Application software;Unified modeling language;Context-aware services;Quality of service;Distributed computing;Cameras;Laboratories","middleware;ubiquitous computing;Unified Modeling Language;Web services","middleware;smart space services;service-oriented computing;pervasive computing;service-oriented technologies;heterogeneous service components;service specifications;UML activity diagrams","","","","","","","","IEEE","IEEE Conferences"
"HyMJ: A Hybrid Structure-Aware Approach to Distributed Multi-way Join Query","G. Zhu; X. Wu; L. Yin; H. Wang; R. Gu; C. Yuan; Y. Huang","Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 35th International Conference on Data Engineering (ICDE)","","2019","","","1726","1729","","","","10.1109/ICDE.2019.00183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8731349","multi-way join;distributed computing;parallel query;Apache Spark","Hypercubes;Tin;Cluster computing;Data mining;Twitter;Proteins;Software","Big Data;data analysis;query processing;trees (mathematics)","HyMJ;big data analytic scenarios;multiround algorithms;query structure graph;internal query structure;query structure decomposition tree;QSDT;structure-aware query plan;cyclic query structure;acyclic query structure;distributed multiway join query;one round algorithms;hybrid structure-aware multiway join algorithm;graph contraction based algorithm;QSG","","","","","","","","IEEE","IEEE Conferences"
"TIE: Energy-efficient Tensor Train-based Inference Engine for Deep Neural Network","C. Deng; F. Sun; X. Qian; J. Lin; Z. Wang; B. Yuan","Rutgers University; Nanjing University; University of Southern California; Nanjing University; Nanjing University; Rutgers University","2019 ACM/IEEE 46th Annual International Symposium on Computer Architecture (ISCA)","","2019","","","264","277","","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8980328","Deep learning;tensor-train decomposition;compression;acceleration","","artificial intelligence;CMOS memory circuits;electronic engineering computing;energy conservation;inference mechanisms;low-power electronics;multiprocessing systems;neural nets;parallel processing;tensors","TT-format DNN models;redundant computations;energy consumption;TT decomposition;computation-efficient inference scheme;energy saving;TT-format compressed DNN-targeted inference engine;energy efficiency;deep neural networks;DNN;model compression;tensor train decomposition;compression technique;energy-efficient tensor train;artificial intelligence;CMOS technology;power 154.8 mW;size 28.0 nm;frequency 1000.0 MHz","","","","","","","","IEEE","IEEE Conferences"
"Judicial Knowledge Reasoning Based on Representation Learning","B. Chen; Z. Li; S. Shen; Z. Zou; T. He","Information Center of The Supreme People's Court of The People's Republic of China; Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security Companion (QRS-C)","","2019","","","84","88","","","","10.1109/QRS-C.2019.00029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8859419","judicial documents;representation learning;knowledge reasoning","Knowledge based systems;Semantics;Hidden Markov models;Cognition;Neurons;XML;Predictive models","case-based reasoning;inference mechanisms;law administration;learning (artificial intelligence);XML","representation learning;judicial knowledge reasoning model;judicial judgment documents;xml format;judicial documents;specific relationship;judgment document data;judicial knowledge base;judicial staff;writing judgment documents","","","","","","","","IEEE","IEEE Conferences"
"An Exploratory Study on Judicial Image Quality Assessment Based on Deep Learning","Q. Gu; W. Cai; S. Yu; Z. Chen","Nanjing University; Nanjing University; Nanjing University; Nanjing University","2019 IEEE 19th International Conference on Software Quality, Reliability and Security (QRS)","","2019","","","300","305","","","","10.1109/QRS.2019.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=https://ieeexplore.ieee.org/document/8854694","Image Quality Assessment, Judicial Image, Deep Learning","Image quality;Feature extraction;Deep learning;Agriculture;Distortion;Training;Convolutional neural networks","feature extraction;law administration;learning (artificial intelligence);neural nets","judicial image quality assessment;deep learning;judicial area;judicial applications;image features;judicial images;pretrained convolutional neural network models;image processing technique","","","","","","","","IEEE","IEEE Conferences"
